Gene stable ID	Gene name
ENSBTAG00000048428	
ENSBTAG00000003707	GRAP
ENSBTAG00000053134	
ENSBTAG00000049590	
ENSBTAG00000006765	LARS1
ENSBTAG00000018637	HDDC3
ENSBTAG00000005961	CDC42SE2
ENSBTAG00000054075	
ENSBTAG00000013841	C21orf140
ENSBTAG00000054456	
ENSBTAG00000017672	HAS1
ENSBTAG00000007110	RCOR3
ENSBTAG00000052874	
ENSBTAG00000053885	
ENSBTAG00000049768	
ENSBTAG00000021328	SPHKAP
ENSBTAG00000046803	GAS1
ENSBTAG00000046440	TRAM1L1
ENSBTAG00000004921	
ENSBTAG00000051329	
ENSBTAG00000021253	PRDM15
ENSBTAG00000011528	SMIM11A
ENSBTAG00000015356	TAC1
ENSBTAG00000054981	
ENSBTAG00000049988	
ENSBTAG00000011076	KCNN2
ENSBTAG00000048799	
ENSBTAG00000010389	STBD1
ENSBTAG00000049266	
ENSBTAG00000044380	SNORA70
ENSBTAG00000026260	KCNE2
ENSBTAG00000009281	SPRYD4
ENSBTAG00000048475	
ENSBTAG00000010961	LYRM7
ENSBTAG00000050613	
ENSBTAG00000054393	
ENSBTAG00000010959	HINT1
ENSBTAG00000054497	
ENSBTAG00000027017	SIX3
ENSBTAG00000037640	PID1
ENSBTAG00000018905	MAN2A2
ENSBTAG00000004159	SIX2
ENSBTAG00000053046	U6
ENSBTAG00000012594	MRPS6
ENSBTAG00000053607	
ENSBTAG00000000738	DAPK1
ENSBTAG00000003700	SLC5A10
ENSBTAG00000012157	CCDC158
ENSBTAG00000009284	GLS2
ENSBTAG00000003131	NDST4
ENSBTAG00000039675	
ENSBTAG00000021259	C2CD2
ENSBTAG00000007508	SRBD1
ENSBTAG00000053608	
ENSBTAG00000044908	7SK
ENSBTAG00000049850	U6
ENSBTAG00000039491	
ENSBTAG00000014661	CHSY3
ENSBTAG00000008710	KCNH1
ENSBTAG00000051881	
ENSBTAG00000009209	BEND5
ENSBTAG00000004333	COPA
ENSBTAG00000014948	NUTM1
ENSBTAG00000051108	
ENSBTAG00000048801	bta-mir-12038
ENSBTAG00000016063	DNER
ENSBTAG00000018278	ATP5PO
ENSBTAG00000010127	MIP
ENSBTAG00000007409	MILR1
ENSBTAG00000004574	UGT8
ENSBTAG00000048309	MINAR2
ENSBTAG00000014593	
ENSBTAG00000002941	FES
ENSBTAG00000003222	ASNS
ENSBTAG00000051190	
ENSBTAG00000018420	POLG2
ENSBTAG00000049334	U6
ENSBTAG00000050920	
ENSBTAG00000050665	
ENSBTAG00000054735	U6
ENSBTAG00000025632	NOP10
ENSBTAG00000045470	bta-mir-2284m
ENSBTAG00000016145	ADAMTS19
ENSBTAG00000053037	
ENSBTAG00000049805	
ENSBTAG00000019633	SHROOM3
ENSBTAG00000030836	ZBTB21
ENSBTAG00000012722	
ENSBTAG00000038487	ZNF613
ENSBTAG00000053413	
ENSBTAG00000050857	
ENSBTAG00000048628	HHAT
ENSBTAG00000000341	ISOC1
ENSBTAG00000000720	CTSL
ENSBTAG00000039046	CD24
ENSBTAG00000052840	
ENSBTAG00000020459	TIMELESS
ENSBTAG00000021997	ITSN1
ENSBTAG00000053041	
ENSBTAG00000052503	bta-mir-2285cw-2
ENSBTAG00000044673	
ENSBTAG00000023186	
ENSBTAG00000016236	SLC12A6
ENSBTAG00000055306	IFNB3
ENSBTAG00000032651	
ENSBTAG00000050010	
ENSBTAG00000018423	DDX5
ENSBTAG00000006954	ZNF432
ENSBTAG00000004995	C1GALT1
ENSBTAG00000049948	IFNB3
ENSBTAG00000053655	
ENSBTAG00000055103	IFNB3
ENSBTAG00000053350	U6
ENSBTAG00000004860	SLC27A6
ENSBTAG00000029007	U2
ENSBTAG00000050468	IFNB3
ENSBTAG00000043319	U5
ENSBTAG00000051622	IFNB3
ENSBTAG00000021270	UMODL1
ENSBTAG00000010850	SERTAD4
ENSBTAG00000048993	IFNB3
ENSBTAG00000038148	SOWAHB
ENSBTAG00000045885	bta-mir-3064
ENSBTAG00000050648	
ENSBTAG00000017808	ARSJ
ENSBTAG00000021653	TRIP12
ENSBTAG00000003128	SPATA6
ENSBTAG00000046967	
ENSBTAG00000014002	CEP95
ENSBTAG00000002939	FURIN
ENSBTAG00000050580	
ENSBTAG00000003541	ZNF614
ENSBTAG00000019554	FBP2
ENSBTAG00000046723	SYT14
ENSBTAG00000014027	TRIM36
ENSBTAG00000051058	
ENSBTAG00000010046	ZNF350
ENSBTAG00000048634	
ENSBTAG00000006416	EMC4
ENSBTAG00000054338	bta-mir-12045
ENSBTAG00000053248	bta-mir-2285bs
ENSBTAG00000054945	IF1DA6
ENSBTAG00000049500	
ENSBTAG00000051558	
ENSBTAG00000008490	CRYZL1
ENSBTAG00000021372	SEPTIN11
ENSBTAG00000019853	SMURF2
ENSBTAG00000009733	FBP1
ENSBTAG00000051766	
ENSBTAG00000001895	PGGT1B
ENSBTAG00000052820	
ENSBTAG00000015307	FBN2
ENSBTAG00000004384	APOF
ENSBTAG00000024420	COL28A1
ENSBTAG00000020614	PRKCE
ENSBTAG00000006413	KATNBL1
ENSBTAG00000003705	FAM83G
ENSBTAG00000045969	APON
ENSBTAG00000020886	UTP25
ENSBTAG00000053779	
ENSBTAG00000053367	
ENSBTAG00000012225	KPNA2
ENSBTAG00000001898	CCDC112
ENSBTAG00000053659	U6
ENSBTAG00000048680	
ENSBTAG00000004380	STAT2
ENSBTAG00000017741	HACD4
ENSBTAG00000042977	U6
ENSBTAG00000053987	
ENSBTAG00000048519	DCAF5
ENSBTAG00000014858	PRPSAP2
ENSBTAG00000049873	
ENSBTAG00000052289	
ENSBTAG00000049470	
ENSBTAG00000054905	
ENSBTAG00000045410	U6
ENSBTAG00000007385	EMC7
ENSBTAG00000053910	C19H17orf58
ENSBTAG00000010052	EXD2
ENSBTAG00000021272	ABCG1
ENSBTAG00000020301	BLM
ENSBTAG00000014463	CAMK2D
ENSBTAG00000004378	IL23A
ENSBTAG00000014225	SLC5A9
ENSBTAG00000019851	PPP2R1A
ENSBTAG00000003711	EPAS1
ENSBTAG00000000699	AOPEP
ENSBTAG00000044879	bta-mir-2432
ENSBTAG00000009637	SLC12A2
ENSBTAG00000009998	GALNT16
ENSBTAG00000008699	FEM1C
ENSBTAG00000011642	RBM27
ENSBTAG00000004376	PAN2
ENSBTAG00000035175	DONSON
ENSBTAG00000013781	MIOS
ENSBTAG00000038181	FOCAD
ENSBTAG00000053061	bta-mir-2475
ENSBTAG00000037985	CHRM5
ENSBTAG00000000599	CCNI
ENSBTAG00000010915	CRTC3
ENSBTAG00000029989	bta-mir-10174
ENSBTAG00000002357	TICAM2
ENSBTAG00000050627	
ENSBTAG00000021276	TFF3
ENSBTAG00000029846	bta-mir-27b
ENSBTAG00000002849	IRF6
ENSBTAG00000029954	MIR3074
ENSBTAG00000044029	AVEN
ENSBTAG00000014598	BPTF
ENSBTAG00000004374	CNPY2
ENSBTAG00000021768	CCNG2
ENSBTAG00000030814	TFF2
ENSBTAG00000035030	TMED7
ENSBTAG00000017195	FANCC
ENSBTAG00000007537	PEX19
ENSBTAG00000017798	ERH
ENSBTAG00000054583	
ENSBTAG00000017094	SHMT1
ENSBTAG00000048934	
ENSBTAG00000008482	SON
ENSBTAG00000029544	U2
ENSBTAG00000048276	TFF1
ENSBTAG00000052591	bta-mir-12054
ENSBTAG00000009192	SKINT1
ENSBTAG00000017811	SLC39A9
ENSBTAG00000004371	CS
ENSBTAG00000013060	IQGAP1
ENSBTAG00000021280	TMPRSS3
ENSBTAG00000017442	CDO1
ENSBTAG00000008479	CXCL13
ENSBTAG00000013168	RPA3
ENSBTAG00000004367	COQ10A
ENSBTAG00000052380	CCDC192
ENSBTAG00000049571	CNOT6L
ENSBTAG00000018817	POU4F3
ENSBTAG00000005796	DCAF8
ENSBTAG00000028704	5S_rRNA
ENSBTAG00000050751	U6
ENSBTAG00000050458	U6
ENSBTAG00000052879	bta-mir-12007
ENSBTAG00000029317	5S_rRNA
ENSBTAG00000008963	CIT
ENSBTAG00000011762	ANKRD52
ENSBTAG00000054324	TRABD2B
ENSBTAG00000043395	
ENSBTAG00000002848	C16H1orf74
ENSBTAG00000023398	UBASH3A
ENSBTAG00000010338	FBXO36
ENSBTAG00000046864	
ENSBTAG00000029956	MIR491
ENSBTAG00000017525	ATG12
ENSBTAG00000028255	5S_rRNA
ENSBTAG00000031135	CTXN3
ENSBTAG00000052933	bta-mir-6501
ENSBTAG00000008576	PLEKHD1
ENSBTAG00000018162	
ENSBTAG00000047004	UMAD1
ENSBTAG00000018360	MRPL1
ENSBTAG00000009188	GART
ENSBTAG00000045643	FOXD2
ENSBTAG00000050064	
ENSBTAG00000021977	PRRC1
ENSBTAG00000003259	TCERG1
ENSBTAG00000051070	
ENSBTAG00000054843	U6
ENSBTAG00000014124	MLLT3
ENSBTAG00000044405	U6
ENSBTAG00000005793	PEA15
ENSBTAG00000002846	TRAF3IP3
ENSBTAG00000043805	5S_rRNA
ENSBTAG00000051575	FOXE3
ENSBTAG00000053519	U6
ENSBTAG00000017090	SMCR8
ENSBTAG00000049460	
ENSBTAG00000051386	AP3S1
ENSBTAG00000019956	CMPK1
ENSBTAG00000008533	GLCCI1
ENSBTAG00000010344	SLC16A14
ENSBTAG00000052819	
ENSBTAG00000007280	
ENSBTAG00000047101	CCDC177
ENSBTAG00000034187	5S_rRNA
ENSBTAG00000009187	DNAJC28
ENSBTAG00000015951	NOL11
ENSBTAG00000049390	
ENSBTAG00000054547	
ENSBTAG00000001258	TMEM50B
ENSBTAG00000020223	CASQ1
ENSBTAG00000017844	STIL
ENSBTAG00000005584	
ENSBTAG00000049135	
ENSBTAG00000021284	RSPH1
ENSBTAG00000003857	SUSD6
ENSBTAG00000004105	TMEM247
ENSBTAG00000050488	
ENSBTAG00000043972	SLC24A2
ENSBTAG00000054044	bta-mir-2285bf-1
ENSBTAG00000043693	U6
ENSBTAG00000017087	TOP3A
ENSBTAG00000054038	
ENSBTAG00000000329	MEGF10
ENSBTAG00000043819	U6
ENSBTAG00000013734	ATP6V1E2
ENSBTAG00000047761	
ENSBTAG00000042896	U6
ENSBTAG00000047955	ZNF774
ENSBTAG00000015752	SP110
ENSBTAG00000015086	HSD11B1
ENSBTAG00000053131	
ENSBTAG00000043793	5S_rRNA
ENSBTAG00000052144	U6
ENSBTAG00000050645	
ENSBTAG00000054622	
ENSBTAG00000053065	U6
ENSBTAG00000016644	LVRN
ENSBTAG00000049258	
ENSBTAG00000043399	
ENSBTAG00000052976	
ENSBTAG00000005029	TAL1
ENSBTAG00000009903	PTCH1
ENSBTAG00000044300	5S_rRNA
ENSBTAG00000054699	OR1I4
ENSBTAG00000046389	KLRD1
ENSBTAG00000009823	
ENSBTAG00000048495	
ENSBTAG00000000799	ICA1
ENSBTAG00000013749	RHOQ
ENSBTAG00000009023	TMTC3
ENSBTAG00000037239	5S_rRNA
ENSBTAG00000021283	KCNF1
ENSBTAG00000021242	COQ7
ENSBTAG00000049061	
ENSBTAG00000044339	bta-mir-2433
ENSBTAG00000007079	LCP1
ENSBTAG00000002868	GPR6
ENSBTAG00000044065	PITPNC1
ENSBTAG00000043482	7SK
ENSBTAG00000053934	
ENSBTAG00000014172	FGD2
ENSBTAG00000004212	
ENSBTAG00000000317	MAPK8IP1
ENSBTAG00000053862	OR1I1
ENSBTAG00000010716	FRAS1
ENSBTAG00000007402	ZFAND2A
ENSBTAG00000010821	ACER2
ENSBTAG00000052361	
ENSBTAG00000048345	
ENSBTAG00000002555	PDZK1IP1
ENSBTAG00000050677	
ENSBTAG00000049963	OR10A3I
ENSBTAG00000022917	FANK1
ENSBTAG00000042543	
ENSBTAG00000011596	SRSF5
ENSBTAG00000051754	
ENSBTAG00000049717	OR10D5C
ENSBTAG00000021109	
ENSBTAG00000025642	RYR3
ENSBTAG00000039738	TMIGD3
ENSBTAG00000048626	
ENSBTAG00000050537	
ENSBTAG00000043490	
ENSBTAG00000018446	GCA
ENSBTAG00000002398	ZNF567
ENSBTAG00000046337	TUBB6
ENSBTAG00000042442	
ENSBTAG00000018770	HSDL1
ENSBTAG00000026320	VPS28
ENSBTAG00000001385	ZSCAN2
ENSBTAG00000013901	PTDSS1
ENSBTAG00000012899	IFNGR2
ENSBTAG00000015719	PIGF
ENSBTAG00000020221	WNT5A
ENSBTAG00000047416	HEPH
ENSBTAG00000053335	
ENSBTAG00000011496	OR1I3
ENSBTAG00000017549	KITLG
ENSBTAG00000051012	
ENSBTAG00000036363	bta-mir-133a-1
ENSBTAG00000038815	DIAPH2
ENSBTAG00000005103	FEZF1
ENSBTAG00000016465	DHCR7
ENSBTAG00000043713	U6
ENSBTAG00000002799	SLC39A5
ENSBTAG00000001928	PDIA6
ENSBTAG00000055136	
ENSBTAG00000049378	
ENSBTAG00000052546	
ENSBTAG00000029790	MIR1-1
ENSBTAG00000023462	RPS6
ENSBTAG00000008142	IFIH1
ENSBTAG00000051592	GMNC
ENSBTAG00000052037	
ENSBTAG00000042519	
ENSBTAG00000021106	CASP14
ENSBTAG00000003260	GPR151
ENSBTAG00000054606	
ENSBTAG00000038903	
ENSBTAG00000052628	OR10D5
ENSBTAG00000050196	
ENSBTAG00000005827	FIG4
ENSBTAG00000051803	
ENSBTAG00000043933	
ENSBTAG00000042438	
ENSBTAG00000047944	GATA5
ENSBTAG00000043314	
ENSBTAG00000006813	
ENSBTAG00000050486	
ENSBTAG00000044977	
ENSBTAG00000001927	ATP6V1C2
ENSBTAG00000008140	FAP
ENSBTAG00000036375	bta-mir-582
ENSBTAG00000053415	
ENSBTAG00000054836	OR10A3
ENSBTAG00000049764	
ENSBTAG00000051233	
ENSBTAG00000053665	
ENSBTAG00000043670	
ENSBTAG00000001862	PPP2R2B
ENSBTAG00000031747	HMGN4
ENSBTAG00000005110	CADPS2
ENSBTAG00000045422	
ENSBTAG00000015769	VSIG4
ENSBTAG00000043694	
ENSBTAG00000036379	bta-mir-379
ENSBTAG00000029845	bta-mir-411a
ENSBTAG00000045611	
ENSBTAG00000039219	
ENSBTAG00000048192	OR10D4
ENSBTAG00000029820	bta-mir-323
ENSBTAG00000036444	bta-mir-758
ENSBTAG00000036383	bta-mir-329b
ENSBTAG00000036356	bta-mir-329a
ENSBTAG00000013117	CACNA2D3
ENSBTAG00000036396	MIR494
ENSBTAG00000042743	SNORA70
ENSBTAG00000015723	CRIPT
ENSBTAG00000040254	bta-mir-1193
ENSBTAG00000029651	5S_rRNA
ENSBTAG00000013205	IL1RAP
ENSBTAG00000055189	
ENSBTAG00000036431	bta-mir-543
ENSBTAG00000048238	
ENSBTAG00000036360	bta-mir-495
ENSBTAG00000031753	BTN1A1
ENSBTAG00000050541	U6
ENSBTAG00000017835	C7H5orf63
ENSBTAG00000003097	DENND4C
ENSBTAG00000048146	
ENSBTAG00000051725	
ENSBTAG00000051522	bta-mir-376e
ENSBTAG00000033523	
ENSBTAG00000044865	bta-mir-376c
ENSBTAG00000000494	PDE4D
ENSBTAG00000039118	bta-mir-376d
ENSBTAG00000030017	bta-mir-654
ENSBTAG00000015647	CYP4X1
ENSBTAG00000046428	
ENSBTAG00000038423	
ENSBTAG00000016542	LAMB3
ENSBTAG00000042266	
ENSBTAG00000050578	U6
ENSBTAG00000038206	bta-mir-1185
ENSBTAG00000001881	SLC10A1
ENSBTAG00000001522	MTERF3
ENSBTAG00000036222	
ENSBTAG00000000966	
ENSBTAG00000051246	
ENSBTAG00000047640	bta-mir-3956
ENSBTAG00000042244	U6
ENSBTAG00000016505	TMC7
ENSBTAG00000053769	MIR487B
ENSBTAG00000051685	C25H7orf50
ENSBTAG00000048838	
ENSBTAG00000051300	
ENSBTAG00000028857	5S_rRNA
ENSBTAG00000027562	C15H11orf94
ENSBTAG00000003163	RBBP8NL
ENSBTAG00000049821	
ENSBTAG00000036433	bta-mir-539
ENSBTAG00000016470	NADSYN1
ENSBTAG00000050709	
ENSBTAG00000002798	NABP2
ENSBTAG00000020615	CCDC105
ENSBTAG00000030035	bta-mir-544a
ENSBTAG00000001387	WDR73
ENSBTAG00000000396	PIM1
ENSBTAG00000036398	bta-mir-655
ENSBTAG00000018771	DNAAF1
ENSBTAG00000046480	
ENSBTAG00000008059	CHRM3
ENSBTAG00000052959	MIR487A
ENSBTAG00000029791	MIR382
ENSBTAG00000053062	OR10A6
ENSBTAG00000054172	
ENSBTAG00000035005	
ENSBTAG00000003126	PEX16
ENSBTAG00000021286	SLC37A1
ENSBTAG00000037890	CYP4A11
ENSBTAG00000038523	ATP1A4
ENSBTAG00000020797	CABLES2
ENSBTAG00000047451	bta-mir-668
ENSBTAG00000006797	MARCHF3
ENSBTAG00000052479	
ENSBTAG00000036445	bta-mir-453
ENSBTAG00000008084	ZNF382
ENSBTAG00000002097	TMC5
ENSBTAG00000036426	MIR154
ENSBTAG00000053637	
ENSBTAG00000053936	
ENSBTAG00000049736	
ENSBTAG00000021150	OR5E1
ENSBTAG00000054635	
ENSBTAG00000020626	ERCC6L2
ENSBTAG00000011250	AFG3L2
ENSBTAG00000055293	
ENSBTAG00000036415	bta-mir-496
ENSBTAG00000008987	SOCS5
ENSBTAG00000037263	bta-mir-541
ENSBTAG00000052931	
ENSBTAG00000010155	
ENSBTAG00000020795	RPS21
ENSBTAG00000000730	GCG
ENSBTAG00000054780	OR5P3
ENSBTAG00000052822	C3H1orf162
ENSBTAG00000002101	GDE1
ENSBTAG00000039618	ARL14EPL
ENSBTAG00000046026	SLC39A4
ENSBTAG00000030599	SMOC1
ENSBTAG00000055236	
ENSBTAG00000046141	bta-mir-3957
ENSBTAG00000045936	
ENSBTAG00000013502	SLC1A6
ENSBTAG00000002716	NOL10
ENSBTAG00000000511	CNST
ENSBTAG00000029961	MIR409
ENSBTAG00000001521	UQCRB
ENSBTAG00000029808	bta-mir-412
ENSBTAG00000013456	TMEM207
ENSBTAG00000029794	MIR369
ENSBTAG00000007306	RAB3C
ENSBTAG00000036364	bta-mir-410
ENSBTAG00000013124	LRTM1
ENSBTAG00000047889	bta-mir-323b
ENSBTAG00000030016	bta-mir-656
ENSBTAG00000049326	
ENSBTAG00000054714	
ENSBTAG00000017651	
ENSBTAG00000033563	ZNF529
ENSBTAG00000053035	
ENSBTAG00000018772	TAF1C
ENSBTAG00000045225	bta-mir-2306
ENSBTAG00000026754	RNF41
ENSBTAG00000050493	
ENSBTAG00000038073	bta-mir-1247
ENSBTAG00000003358	MCFD2
ENSBTAG00000036418	bta-mir-223
ENSBTAG00000025604	
ENSBTAG00000006494	CLDN16
ENSBTAG00000053049	OR5P6
ENSBTAG00000002369	TMEM217
ENSBTAG00000006441	ATP5PB
ENSBTAG00000011052	
ENSBTAG00000043578	DIO3
ENSBTAG00000002882	LMNB1
ENSBTAG00000000229	
ENSBTAG00000005718	PLIN2
ENSBTAG00000048246	DPP4
ENSBTAG00000011608	KIAA1191
ENSBTAG00000003418	MSN
ENSBTAG00000050411	OR5P1
ENSBTAG00000054332	
ENSBTAG00000007687	GDF6
ENSBTAG00000000072	TFB2M
ENSBTAG00000052769	OR5P1E
ENSBTAG00000051788	
ENSBTAG00000048980	
ENSBTAG00000053903	
ENSBTAG00000044273	U6
ENSBTAG00000014253	TBC1D22B
ENSBTAG00000010852	
ENSBTAG00000045078	U1
ENSBTAG00000053599	
ENSBTAG00000011239	SEC11A
ENSBTAG00000010738	CCL14
ENSBTAG00000003061	LAMA5
ENSBTAG00000045937	
ENSBTAG00000027080	SLC8A3
ENSBTAG00000053815	OR10G9H
ENSBTAG00000049709	
ENSBTAG00000034283	ADAD2
ENSBTAG00000052686	
ENSBTAG00000054314	
ENSBTAG00000048437	OR5P1D
ENSBTAG00000013148	CLDN1
ENSBTAG00000013481	CYP4A22
ENSBTAG00000051764	
ENSBTAG00000014697	SMARCC2
ENSBTAG00000051862	
ENSBTAG00000020192	PPP2R5C
ENSBTAG00000054892	
ENSBTAG00000000626	STK32A
ENSBTAG00000006924	NXPH1
ENSBTAG00000049949	H4C8
ENSBTAG00000032558	TTC7A
ENSBTAG00000053947	
ENSBTAG00000053578	CCL16
ENSBTAG00000053241	
ENSBTAG00000016867	HSD17B3
ENSBTAG00000054361	OR5P1G
ENSBTAG00000051702	U6
ENSBTAG00000034998	SIMC1
ENSBTAG00000044233	U6
ENSBTAG00000003960	CCP110
ENSBTAG00000004587	DUSP6
ENSBTAG00000002210	LAS1L
ENSBTAG00000001616	ZNF592
ENSBTAG00000015149	
ENSBTAG00000043799	5S_rRNA
ENSBTAG00000046014	GPR146
ENSBTAG00000053649	CCL5
ENSBTAG00000033180	SMYD3
ENSBTAG00000044846	SNORA70
ENSBTAG00000038178	ZNF25
ENSBTAG00000032049	TAS2R16
ENSBTAG00000052259	
ENSBTAG00000016770	GAPT
ENSBTAG00000044959	
ENSBTAG00000044830	bta-mir-339a
ENSBTAG00000017701	CYP2W1
ENSBTAG00000049703	OR8B1AU
ENSBTAG00000052704	OR5P86
ENSBTAG00000019843	HAUS6
ENSBTAG00000045774	5S_rRNA
ENSBTAG00000012444	ADAM12
ENSBTAG00000007586	SYNJ2BP
ENSBTAG00000051195	
ENSBTAG00000016771	PLK2
ENSBTAG00000021025	P3H2
ENSBTAG00000050843	
ENSBTAG00000017081	MIEF2
ENSBTAG00000043970	CFAP418
ENSBTAG00000052253	
ENSBTAG00000053123	
ENSBTAG00000049042	
ENSBTAG00000051903	
ENSBTAG00000037384	OR10AB6
ENSBTAG00000055074	
ENSBTAG00000014102	WDR77
ENSBTAG00000006674	SLC13A1
ENSBTAG00000035174	THOC3
ENSBTAG00000044260	SCARNA8
ENSBTAG00000032374	SELENOK
ENSBTAG00000033604	
ENSBTAG00000042944	U6
ENSBTAG00000033543	RRAGA
ENSBTAG00000049078	OR5P1C
ENSBTAG00000049682	
ENSBTAG00000050080	
ENSBTAG00000046468	ACTBL2
ENSBTAG00000000687	POC1B
ENSBTAG00000048922	OR5P90P
ENSBTAG00000002850	HEATR9
ENSBTAG00000001322	SAXO1
ENSBTAG00000051426	bta-mir-2285f-2
ENSBTAG00000054659	
ENSBTAG00000044269	U6
ENSBTAG00000055276	
ENSBTAG00000049698	STPG4
ENSBTAG00000009607	LARGE2
ENSBTAG00000042330	
ENSBTAG00000007354	
ENSBTAG00000053178	
ENSBTAG00000016161	FLII
ENSBTAG00000005973	OVGP1
ENSBTAG00000019412	VPS35L
ENSBTAG00000030595	COX16
ENSBTAG00000011180	ACTR8
ENSBTAG00000054924	CPLX2
ENSBTAG00000026505	
ENSBTAG00000043043	SNORA62
ENSBTAG00000019581	PLEKHF2
ENSBTAG00000046194	bta-mir-2284y-7
ENSBTAG00000028692	5S_rRNA
ENSBTAG00000031686	ZNF566
ENSBTAG00000042363	
ENSBTAG00000015253	COX19
ENSBTAG00000002206	ZC3H12B
ENSBTAG00000002423	PSMD12
ENSBTAG00000048910	U6
ENSBTAG00000052895	H2AC10
ENSBTAG00000008355	CPSF1
ENSBTAG00000015994	LRRC63
ENSBTAG00000022931	
ENSBTAG00000053728	OR5P76B
ENSBTAG00000038527	
ENSBTAG00000015952	ADAP1
ENSBTAG00000030470	
ENSBTAG00000012124	GPBP1
ENSBTAG00000010661	DPYSL3
ENSBTAG00000050746	
ENSBTAG00000011145	NDUFA4
ENSBTAG00000007570	NDUFAF6
ENSBTAG00000015460	TP63
ENSBTAG00000021215	VWA5A
ENSBTAG00000012715	KIF26B
ENSBTAG00000038245	OR10AB2
ENSBTAG00000054728	
ENSBTAG00000021819	IFNAR1
ENSBTAG00000052467	
ENSBTAG00000044900	bta-mir-2364
ENSBTAG00000045156	
ENSBTAG00000051227	
ENSBTAG00000048880	U6
ENSBTAG00000045571	
ENSBTAG00000054054	OR5P4
ENSBTAG00000034841	
ENSBTAG00000017983	PRELID3A
ENSBTAG00000001575	CALM2
ENSBTAG00000043131	U6
ENSBTAG00000052739	
ENSBTAG00000049870	OR5P5
ENSBTAG00000010116	AK9
ENSBTAG00000004635	LLGL1
ENSBTAG00000002997	ADAMTSL1
ENSBTAG00000048666	H3C7
ENSBTAG00000052943	
ENSBTAG00000004405	IQUB
ENSBTAG00000030426	
ENSBTAG00000001618	ALPK3
ENSBTAG00000046247	
ENSBTAG00000054288	
ENSBTAG00000019939	SLC35D2
ENSBTAG00000048043	OR10D1
ENSBTAG00000008321	RNF8
ENSBTAG00000009611	PHF21A
ENSBTAG00000044664	U7
ENSBTAG00000048330	
ENSBTAG00000010799	MYL6
ENSBTAG00000009334	NDUFA5
ENSBTAG00000013371	RUBCNL
ENSBTAG00000011976	CYP4B1
ENSBTAG00000048729	
ENSBTAG00000050818	
