Gene stable ID	Gene name
ENSPTRG00000045889	H2AC14
ENSPTRG00000005007	RARG
ENSPTRG00000043747	
ENSPTRG00000043302	
ENSPTRG00000040722	Metazoa_SRP
ENSPTRG00000034889	
ENSPTRG00000043816	U7
ENSPTRG00000039720	
ENSPTRG00000038599	7SK
ENSPTRG00000036793	5S_rRNA
ENSPTRG00000047043	
ENSPTRG00000046618	
ENSPTRG00000036066	
ENSPTRG00000041358	Metazoa_SRP
ENSPTRG00000050836	
ENSPTRG00000026810	7SK
ENSPTRG00000043692	U7
ENSPTRG00000051655	5S_rRNA
ENSPTRG00000034700	
ENSPTRG00000004839	PPHLN1
ENSPTRG00000050306	
ENSPTRG00000052704	
ENSPTRG00000046012	
ENSPTRG00000041189	Metazoa_SRP
ENSPTRG00000027591	ptr-mir-182
ENSPTRG00000036998	U7
ENSPTRG00000013838	KRTAP22-1
ENSPTRG00000027366	5S_rRNA
ENSPTRG00000033342	
ENSPTRG00000043846	
ENSPTRG00000035472	7SK
ENSPTRG00000051202	5S_rRNA
ENSPTRG00000049829	
ENSPTRG00000048113	MPC1L
ENSPTRG00000043741	MIR4686
ENSPTRG00000038702	Metazoa_SRP
ENSPTRG00000033360	5S_rRNA
ENSPTRG00000049579	
ENSPTRG00000025847	SNORA57
ENSPTRG00000038333	7SK
ENSPTRG00000037863	U7
ENSPTRG00000025391	5S_rRNA
ENSPTRG00000035259	ptr-mir-1258
ENSPTRG00000043708	Metazoa_SRP
ENSPTRG00000045304	
ENSPTRG00000050793	SNORD115
ENSPTRG00000047449	
ENSPTRG00000043321	
ENSPTRG00000035798	7SK
ENSPTRG00000049634	RNF223
ENSPTRG00000027147	5S_rRNA
ENSPTRG00000026187	5S_rRNA
ENSPTRG00000052626	
ENSPTRG00000037443	
ENSPTRG00000044283	Metazoa_SRP
ENSPTRG00000051239	
ENSPTRG00000035349	5S_rRNA
ENSPTRG00000032809	U6
ENSPTRG00000052086	U6
ENSPTRG00000051622	
ENSPTRG00000047741	
ENSPTRG00000037083	5S_rRNA
ENSPTRG00000049003	
ENSPTRG00000051090	
ENSPTRG00000021232	ACTL7A
ENSPTRG00000035893	7SK
ENSPTRG00000028558	PCDHB9
ENSPTRG00000049343	Metazoa_SRP
ENSPTRG00000040389	MIR2392
ENSPTRG00000044662	
ENSPTRG00000049758	U6
ENSPTRG00000026478	5S_rRNA
ENSPTRG00000037103	U6
ENSPTRG00000005348	SLC5A8
ENSPTRG00000035594	5S_rRNA
ENSPTRG00000036013	7SK
ENSPTRG00000049423	Metazoa_SRP
ENSPTRG00000049641	
ENSPTRG00000051744	MIR6865
ENSPTRG00000046225	U6
ENSPTRG00000048072	U6
ENSPTRG00000051579	
ENSPTRG00000042855	
ENSPTRG00000016810	OSMR
ENSPTRG00000036759	
ENSPTRG00000030108	ZBTB38
ENSPTRG00000031645	5S_rRNA
ENSPTRG00000036030	7SK
ENSPTRG00000052616	
ENSPTRG00000044077	U6
ENSPTRG00000025886	U6
ENSPTRG00000038793	Metazoa_SRP
ENSPTRG00000050108	
ENSPTRG00000021048	TLE1
ENSPTRG00000044392	
ENSPTRG00000044706	
ENSPTRG00000051340	5S_rRNA
ENSPTRG00000025684	7SK
ENSPTRG00000023212	
ENSPTRG00000046281	
ENSPTRG00000046051	U6
ENSPTRG00000046490	
ENSPTRG00000048019	Metazoa_SRP
ENSPTRG00000051652	U6
ENSPTRG00000048561	
ENSPTRG00000032875	
ENSPTRG00000047435	
ENSPTRG00000038110	5S_rRNA
ENSPTRG00000040207	MIR4743
ENSPTRG00000036933	7SK
ENSPTRG00000050704	U6
ENSPTRG00000043261	
ENSPTRG00000040446	Metazoa_SRP
ENSPTRG00000049400	PRR9
ENSPTRG00000013870	DNAJC28
ENSPTRG00000003573	MTCH2
ENSPTRG00000025027	U6
ENSPTRG00000026297	5S_rRNA
ENSPTRG00000043843	Metazoa_SRP
ENSPTRG00000033098	SNORA12
ENSPTRG00000037768	7SK
ENSPTRG00000043202	
ENSPTRG00000027639	ptr-mir-326
ENSPTRG00000038322	U6
ENSPTRG00000046336	RAB31
ENSPTRG00000050541	MIR493
ENSPTRG00000032804	
ENSPTRG00000050454	H2BC21
ENSPTRG00000038234	5S_rRNA
ENSPTRG00000032055	U6
ENSPTRG00000036594	7SK
ENSPTRG00000039361	Metazoa_SRP
ENSPTRG00000027708	ptr-mir-33a
ENSPTRG00000046332	
ENSPTRG00000047432	
ENSPTRG00000038175	5S_rRNA
ENSPTRG00000038634	U2
ENSPTRG00000051143	
ENSPTRG00000037771	U6
ENSPTRG00000043874	Metazoa_SRP
ENSPTRG00000026008	SNORA63
ENSPTRG00000038881	PRKY
ENSPTRG00000026980	U6
ENSPTRG00000024749	5S_rRNA
ENSPTRG00000032306	ptr-mir-576
ENSPTRG00000050271	Metazoa_SRP
ENSPTRG00000036501	U2
ENSPTRG00000043541	
ENSPTRG00000044369	U6
ENSPTRG00000024674	SNORA63
ENSPTRG00000027927	ptr-mir-577
ENSPTRG00000048673	MIR6070
ENSPTRG00000045268	U6
ENSPTRG00000033107	SNORA63
ENSPTRG00000037842	SNORD36
ENSPTRG00000036446	U2
ENSPTRG00000039906	Metazoa_SRP
ENSPTRG00000025001	5S_rRNA
ENSPTRG00000008955	SSH2
ENSPTRG00000027593	ptr-mir-369
ENSPTRG00000035153	ptr-mir-1263
ENSPTRG00000032937	U6
ENSPTRG00000036375	U2
ENSPTRG00000027005	SNORA63
ENSPTRG00000037158	5S_rRNA
ENSPTRG00000035480	U6
ENSPTRG00000026508	SNORA19
ENSPTRG00000041059	Metazoa_SRP
ENSPTRG00000032361	
ENSPTRG00000038653	MIR4519
ENSPTRG00000027146	SNORA63
ENSPTRG00000036090	5S_rRNA
ENSPTRG00000033316	U6
ENSPTRG00000016014	SLC30A9
ENSPTRG00000034749	ptr-mir-320d-3
ENSPTRG00000026553	SNORA63
ENSPTRG00000035359	U2
ENSPTRG00000045265	
ENSPTRG00000035427	U6
ENSPTRG00000038617	U6
ENSPTRG00000041334	Metazoa_SRP
ENSPTRG00000025276	5S_rRNA
ENSPTRG00000019779	TAS2R3
ENSPTRG00000052443	FAM217B
ENSPTRG00000041419	
ENSPTRG00000035348	U2
ENSPTRG00000027511	SNORA63
ENSPTRG00000047599	U6
ENSPTRG00000042772	Metazoa_SRP
ENSPTRG00000031828	ptr-mir-663a
ENSPTRG00000036187	5S_rRNA
ENSPTRG00000031496	U6
ENSPTRG00000049476	ptr-mir-1233-2
ENSPTRG00000051256	
ENSPTRG00000043907	
ENSPTRG00000052668	U6
ENSPTRG00000035621	U6
ENSPTRG00000035642	U2
ENSPTRG00000038028	SNORA63
ENSPTRG00000038385	5S_rRNA
ENSPTRG00000041580	Metazoa_SRP
ENSPTRG00000046158	ptr-mir-1233-1
ENSPTRG00000049732	SNORD88C
ENSPTRG00000043172	ptr-mir-1233-1
ENSPTRG00000033195	5S_rRNA
ENSPTRG00000043528	U6
ENSPTRG00000036669	U6
ENSPTRG00000052152	Metazoa_SRP
ENSPTRG00000044279	MIR513A-3
ENSPTRG00000036583	U2
ENSPTRG00000027491	SNORA63
ENSPTRG00000050434	
ENSPTRG00000010712	FKBP8
ENSPTRG00000050708	
ENSPTRG00000044666	Metazoa_SRP
ENSPTRG00000049503	U6
ENSPTRG00000043802	MIR513A-1
ENSPTRG00000046100	
ENSPTRG00000046624	5S_rRNA
ENSPTRG00000045110	U6
ENSPTRG00000038409	SNORA63
ENSPTRG00000050534	
ENSPTRG00000051775	
ENSPTRG00000047083	
ENSPTRG00000050238	
ENSPTRG00000036034	U2
ENSPTRG00000027594	ptr-mir-518e
ENSPTRG00000052050	U6
ENSPTRG00000043968	
ENSPTRG00000043413	
ENSPTRG00000046695	
ENSPTRG00000018857	MRM2
ENSPTRG00000036761	U6
ENSPTRG00000032934	SNORA63
ENSPTRG00000049347	
ENSPTRG00000051461	Metazoa_SRP
ENSPTRG00000038504	5S_rRNA
ENSPTRG00000031841	U6
ENSPTRG00000031741	ptr-mir-216b
ENSPTRG00000034273	DONSON
ENSPTRG00000035860	U2
ENSPTRG00000047481	PPP1R3B
ENSPTRG00000043740	
ENSPTRG00000048554	
ENSPTRG00000050866	U2
ENSPTRG00000035503	5S_rRNA
ENSPTRG00000037930	U6
ENSPTRG00000020359	PEX2
ENSPTRG00000008651	TEKT1
ENSPTRG00000027412	U6
ENSPTRG00000039899	Metazoa_SRP
ENSPTRG00000045140	H2BC11
ENSPTRG00000024588	U6
ENSPTRG00000035879	U2
ENSPTRG00000027490	5S_rRNA
ENSPTRG00000042742	
ENSPTRG00000031504	ptr-mir-613
ENSPTRG00000035355	U2
ENSPTRG00000039953	Metazoa_SRP
ENSPTRG00000037722	U6
ENSPTRG00000002736	IFIT5
ENSPTRG00000044727	
ENSPTRG00000038507	U6
ENSPTRG00000035435	U2
ENSPTRG00000025018	5S_rRNA
ENSPTRG00000039874	Metazoa_SRP
ENSPTRG00000034862	ptr-mir-1179
ENSPTRG00000035443	U2
ENSPTRG00000049702	U6
ENSPTRG00000018065	SPDEF
ENSPTRG00000040334	MIR4706
ENSPTRG00000026606	U6
ENSPTRG00000035931	U2
ENSPTRG00000035668	5S_rRNA
ENSPTRG00000040499	Metazoa_SRP
ENSPTRG00000036561	U2
ENSPTRG00000040951	
ENSPTRG00000035975	U2
ENSPTRG00000041056	Metazoa_SRP
ENSPTRG00000037968	U2
ENSPTRG00000024759	5S_rRNA
ENSPTRG00000036828	U6
ENSPTRG00000048579	
ENSPTRG00000025927	U6
ENSPTRG00000032413	ptr-mir-548b
ENSPTRG00000045614	5S_rRNA
ENSPTRG00000036061	U2
ENSPTRG00000046151	TRAV10
ENSPTRG00000049600	U6
ENSPTRG00000036708	U7
ENSPTRG00000050228	
ENSPTRG00000046758	Metazoa_SRP
ENSPTRG00000036347	U2
ENSPTRG00000044743	
ENSPTRG00000045894	
ENSPTRG00000042120	MIR4325
ENSPTRG00000035745	U2
ENSPTRG00000046580	5S_rRNA
ENSPTRG00000046905	TRAV20
ENSPTRG00000052559	U2
ENSPTRG00000049133	U6
ENSPTRG00000043714	
ENSPTRG00000044164	
ENSPTRG00000041623	
ENSPTRG00000032246	ptr-mir-519d
ENSPTRG00000041374	Metazoa_SRP
ENSPTRG00000038337	U7
ENSPTRG00000026466	5S_rRNA
ENSPTRG00000035605	U2
ENSPTRG00000036023	U2
ENSPTRG00000033252	U6
ENSPTRG00000046321	
ENSPTRG00000043335	MIR6797
ENSPTRG00000024607	U1
ENSPTRG00000040910	Metazoa_SRP
ENSPTRG00000045630	
ENSPTRG00000003713	MS4A14
ENSPTRG00000037022	U7
ENSPTRG00000018477	ARMC2
ENSPTRG00000046470	5S_rRNA
ENSPTRG00000036368	U2
ENSPTRG00000037203	U2
ENSPTRG00000026381	U6
ENSPTRG00000007002	PDIA3
ENSPTRG00000041264	MIR548AG2
ENSPTRG00000034858	MIR1265
ENSPTRG00000041565	Metazoa_SRP
ENSPTRG00000038440	U7
ENSPTRG00000045177	BLCAP
ENSPTRG00000052498	5S_rRNA
ENSPTRG00000035564	U2
ENSPTRG00000052263	U6
ENSPTRG00000035841	U2
ENSPTRG00000043072	
ENSPTRG00000027613	ptr-mir-23a
ENSPTRG00000042259	Metazoa_SRP
ENSPTRG00000036491	Y_RNA
ENSPTRG00000020796	SAXO1
ENSPTRG00000035382	5S_rRNA
ENSPTRG00000044342	U2
ENSPTRG00000035980	U2
ENSPTRG00000010372	TNFSF14
ENSPTRG00000042267	
ENSPTRG00000047590	Metazoa_SRP
ENSPTRG00000025274	U6
ENSPTRG00000036996	U7
ENSPTRG00000027598	ptr-mir-494
ENSPTRG00000036435	U2
ENSPTRG00000051462	
ENSPTRG00000035806	U2
ENSPTRG00000038171	5S_rRNA
ENSPTRG00000039381	
ENSPTRG00000048042	
ENSPTRG00000020883	RPP25L
ENSPTRG00000011080	PHLDB3
ENSPTRG00000044144	MIR6802
ENSPTRG00000036312	U2
ENSPTRG00000037163	U7
ENSPTRG00000027554	MIR320E
ENSPTRG00000041160	Metazoa_SRP
ENSPTRG00000036505	U2
ENSPTRG00000005883	
ENSPTRG00000036495	5S_rRNA
ENSPTRG00000052167	
ENSPTRG00000047824	MIR6832
ENSPTRG00000040002	MIR4298
ENSPTRG00000035822	U2
ENSPTRG00000045189	
ENSPTRG00000038316	U7
ENSPTRG00000010745	LPAR2
ENSPTRG00000037487	U2
ENSPTRG00000052809	Metazoa_SRP
ENSPTRG00000026694	5S_rRNA
ENSPTRG00000018082	PPARD
ENSPTRG00000027640	ptr-mir-195
ENSPTRG00000036727	U7
ENSPTRG00000036924	U2
ENSPTRG00000045067	MIR6499
ENSPTRG00000036427	U2
ENSPTRG00000037818	5S_rRNA
ENSPTRG00000038499	SNORD123
ENSPTRG00000039886	Metazoa_SRP
ENSPTRG00000047412	Metazoa_SRP
ENSPTRG00000045456	
ENSPTRG00000040738	
ENSPTRG00000046334	
ENSPTRG00000036005	U2
ENSPTRG00000038593	U7
ENSPTRG00000025344	5S_rRNA
ENSPTRG00000036075	U2
ENSPTRG00000044591	HTATSF1
ENSPTRG00000046310	TRAV38-1
ENSPTRG00000047607	
ENSPTRG00000040955	MIR1260B
ENSPTRG00000038578	5S_rRNA
ENSPTRG00000040866	Metazoa_SRP
ENSPTRG00000031217	
ENSPTRG00000037845	U7
ENSPTRG00000036268	U2
ENSPTRG00000047539	
ENSPTRG00000048431	
ENSPTRG00000027232	SNORD49B
ENSPTRG00000052242	ptr-mir-527
ENSPTRG00000026752	Y_RNA
ENSPTRG00000049705	U7
ENSPTRG00000038901	Metazoa_SRP
ENSPTRG00000035706	5S_rRNA
ENSPTRG00000035603	U2
ENSPTRG00000043877	
ENSPTRG00000025795	SNORD49A
ENSPTRG00000038693	MIR6500
ENSPTRG00000051548	SLC10A3
ENSPTRG00000052497	CDC42EP3
ENSPTRG00000044860	
ENSPTRG00000003965	PITPNM1
ENSPTRG00000043638	MIR8054
ENSPTRG00000035500	U2
ENSPTRG00000035779	Y_RNA
ENSPTRG00000036376	5S_rRNA
ENSPTRG00000038031	
ENSPTRG00000036878	U7
ENSPTRG00000040275	Metazoa_SRP
ENSPTRG00000026733	SNORD1B
ENSPTRG00000046467	
ENSPTRG00000042797	
ENSPTRG00000048192	U2
ENSPTRG00000041913	
ENSPTRG00000034885	SNORD111
ENSPTRG00000024427	Y_RNA
ENSPTRG00000024669	5S_rRNA
ENSPTRG00000038086	U7
ENSPTRG00000039960	Metazoa_SRP
ENSPTRG00000048503	MIR6761
ENSPTRG00000045605	
ENSPTRG00000052541	
ENSPTRG00000045165	TMEM272
ENSPTRG00000033424	5S_rRNA
ENSPTRG00000030674	BDKRB1
ENSPTRG00000035013	SNORD111B
ENSPTRG00000036233	U2
ENSPTRG00000045248	ptr-mir-524
ENSPTRG00000005991	DOCK9
ENSPTRG00000052740	
ENSPTRG00000051887	Metazoa_SRP
ENSPTRG00000037989	U7
ENSPTRG00000025816	Y_RNA
ENSPTRG00000010480	ILF3
ENSPTRG00000048009	
ENSPTRG00000047193	
ENSPTRG00000001964	FAM71A
ENSPTRG00000052145	
ENSPTRG00000000792	C8B
ENSPTRG00000048834	
ENSPTRG00000032856	Y_RNA
ENSPTRG00000041635	Metazoa_SRP
ENSPTRG00000027713	ptr-mir-154
ENSPTRG00000045724	U7
ENSPTRG00000050658	Metazoa_SRP
ENSPTRG00000026595	5S_rRNA
ENSPTRG00000041904	
ENSPTRG00000021333	OR1L1
ENSPTRG00000002758	KIF11
ENSPTRG00000027194	SNORA29
ENSPTRG00000047521	
ENSPTRG00000051107	SERTM1
ENSPTRG00000043530	MIR6084
ENSPTRG00000045417	Y_RNA
ENSPTRG00000026599	5S_rRNA
ENSPTRG00000044596	
ENSPTRG00000051185	Metazoa_SRP
ENSPTRG00000042901	U7
ENSPTRG00000025562	SNORD48
ENSPTRG00000046779	
ENSPTRG00000046697	
ENSPTRG00000048677	
ENSPTRG00000039038	
ENSPTRG00000038759	Metazoa_SRP
ENSPTRG00000037639	5S_rRNA
ENSPTRG00000027759	ptr-let-7c
ENSPTRG00000027114	Y_RNA
ENSPTRG00000019839	ZNF467
ENSPTRG00000026585	SNORD104
ENSPTRG00000048844	
ENSPTRG00000035141	ptr-mir-1247
ENSPTRG00000037757	U7
ENSPTRG00000027642	ptr-mir-372
ENSPTRG00000030014	UCN3
ENSPTRG00000042560	Metazoa_SRP
ENSPTRG00000038430	5S_rRNA
ENSPTRG00000026609	Y_RNA
ENSPTRG00000043345	H2BC9
ENSPTRG00000045469	MIR6806
ENSPTRG00000033275	5S_rRNA
ENSPTRG00000050030	
ENSPTRG00000034878	ptr-mir-1197
ENSPTRG00000036713	U7
ENSPTRG00000045435	Y_RNA
ENSPTRG00000043805	
ENSPTRG00000044560	U6
ENSPTRG00000018996	CYCS
ENSPTRG00000009809	FN3KRP
ENSPTRG00000044330	
ENSPTRG00000041271	MIR4664
ENSPTRG00000038376	U7
ENSPTRG00000039183	MIR548O
ENSPTRG00000026906	Y_RNA
ENSPTRG00000033112	
ENSPTRG00000043764	
ENSPTRG00000037328	U6
ENSPTRG00000012025	PCBP1
ENSPTRG00000025062	5S_rRNA
ENSPTRG00000007202	AAGAB
ENSPTRG00000032853	Y_RNA
ENSPTRG00000050346	
ENSPTRG00000024451	Y_RNA
ENSPTRG00000032399	
ENSPTRG00000048460	
ENSPTRG00000036758	U7
ENSPTRG00000026207	U6
ENSPTRG00000026728	5S_rRNA
ENSPTRG00000043697	
ENSPTRG00000019740	AKR1D1
ENSPTRG00000037576	U6
ENSPTRG00000045001	
ENSPTRG00000041788	U7
ENSPTRG00000035996	
ENSPTRG00000026071	Y_RNA
ENSPTRG00000047512	Y_RNA
ENSPTRG00000026013	
ENSPTRG00000036325	5S_rRNA
ENSPTRG00000046090	
ENSPTRG00000040730	
ENSPTRG00000037484	U7
ENSPTRG00000039862	MIR4766
ENSPTRG00000031795	U6
ENSPTRG00000044729	
ENSPTRG00000036214	Y_RNA
ENSPTRG00000005996	GPR183
ENSPTRG00000049312	
ENSPTRG00000043180	Y_RNA
ENSPTRG00000046137	5S_rRNA
ENSPTRG00000041004	ptr-mir-3664
ENSPTRG00000038220	U7
ENSPTRG00000029436	SSTR3
ENSPTRG00000017201	SLC27A6
ENSPTRG00000036480	U6
ENSPTRG00000026812	Y_RNA
ENSPTRG00000045656	5S_rRNA
ENSPTRG00000043731	U4
ENSPTRG00000036433	
ENSPTRG00000037986	SNORD97
ENSPTRG00000011089	ZNF428
ENSPTRG00000016432	SLC25A31
ENSPTRG00000047205	U7
ENSPTRG00000038780	MIR3671
ENSPTRG00000046468	5S_rRNA
ENSPTRG00000027012	Y_RNA
ENSPTRG00000043317	U6
ENSPTRG00000049994	
ENSPTRG00000036873	SNORA84
ENSPTRG00000041869	MIR3610
ENSPTRG00000027409	Y_RNA
ENSPTRG00000037714	U6
ENSPTRG00000047235	
ENSPTRG00000050802	
ENSPTRG00000036991	U6
ENSPTRG00000014334	ELFN2
ENSPTRG00000036071	Y_RNA
ENSPTRG00000027858	ptr-mir-181b-1
ENSPTRG00000038165	5S_rRNA
ENSPTRG00000040133	Y_RNA
ENSPTRG00000050920	
ENSPTRG00000017200	FBN2
ENSPTRG00000033245	
ENSPTRG00000027325	U6
ENSPTRG00000048769	KLHDC7A
ENSPTRG00000037909	U6
ENSPTRG00000038556	
ENSPTRG00000041895	
ENSPTRG00000033254	SNORD81
ENSPTRG00000024741	Y_RNA
ENSPTRG00000032799	U6
ENSPTRG00000043537	5_8S_rRNA
ENSPTRG00000044872	
ENSPTRG00000042774	
ENSPTRG00000028745	MRGPRG
ENSPTRG00000044304	
ENSPTRG00000045739	
ENSPTRG00000038243	5S_rRNA
ENSPTRG00000037638	U6
ENSPTRG00000047993	
ENSPTRG00000035743	Y_RNA
ENSPTRG00000044861	U6
ENSPTRG00000036384	U2
ENSPTRG00000026100	Y_RNA
ENSPTRG00000052172	TCEAL8
ENSPTRG00000052571	NDUFA13
ENSPTRG00000040767	
ENSPTRG00000049380	U6
ENSPTRG00000045532	
ENSPTRG00000035770	U2
ENSPTRG00000036141	5S_rRNA
ENSPTRG00000044482	
ENSPTRG00000032872	Y_RNA
ENSPTRG00000025454	U6
ENSPTRG00000048357	Y_RNA
ENSPTRG00000012128	TCF7L1
ENSPTRG00000006764	ATP5MJ
ENSPTRG00000051146	U6
ENSPTRG00000026628	Y_RNA
ENSPTRG00000027909	ptr-mir-557
ENSPTRG00000027929	ptr-mir-632
ENSPTRG00000032965	5S_rRNA
ENSPTRG00000047207	U6
ENSPTRG00000036908	Y_RNA
ENSPTRG00000036162	U2
ENSPTRG00000015432	STAG1
ENSPTRG00000052793	
ENSPTRG00000031000	NPBWR1
ENSPTRG00000037119	MIR2115
ENSPTRG00000050023	5_8S_rRNA
ENSPTRG00000046319	U6
ENSPTRG00000031991	5S_rRNA
ENSPTRG00000027712	ptr-mir-219-1
ENSPTRG00000044382	
ENSPTRG00000038233	Y_RNA
ENSPTRG00000051924	
ENSPTRG00000048564	TRAV21
ENSPTRG00000037308	U6
ENSPTRG00000035777	U2
ENSPTRG00000027643	ptr-mir-424
ENSPTRG00000025954	Y_RNA
ENSPTRG00000048127	
ENSPTRG00000052567	
ENSPTRG00000049180	U6
ENSPTRG00000047662	
ENSPTRG00000045212	ptr-mir-6129
ENSPTRG00000026020	5S_rRNA
ENSPTRG00000043766	Y_RNA
ENSPTRG00000018052	ZBTB9
ENSPTRG00000052730	
ENSPTRG00000035364	U2
ENSPTRG00000025520	5_8S_rRNA
ENSPTRG00000026985	U6
ENSPTRG00000031426	
ENSPTRG00000052512	
ENSPTRG00000027148	U6
ENSPTRG00000045524	ptr-mir-6129
ENSPTRG00000024871	5S_rRNA
ENSPTRG00000028304	FAM47B
ENSPTRG00000046569	
ENSPTRG00000052591	U2
ENSPTRG00000025698	Y_RNA
ENSPTRG00000050937	
ENSPTRG00000025456	U6
ENSPTRG00000025101	Y_RNA
ENSPTRG00000025705	U6
ENSPTRG00000028596	PURA
ENSPTRG00000045715	5S_rRNA
ENSPTRG00000049915	
ENSPTRG00000014178	LRRC75B
ENSPTRG00000035342	U2
ENSPTRG00000024776	U6
ENSPTRG00000050949	Y_RNA
ENSPTRG00000027644	ptr-mir-302a
ENSPTRG00000025416	U6
ENSPTRG00000027681	ptr-mir-30d
ENSPTRG00000035824	U2
ENSPTRG00000042812	5S_rRNA
ENSPTRG00000041255	MYBPHL
ENSPTRG00000044497	5_8S_rRNA
ENSPTRG00000050362	
ENSPTRG00000005657	PGAM5
ENSPTRG00000048424	PLPPR2
ENSPTRG00000033037	Y_RNA
ENSPTRG00000027910	ptr-mir-589
ENSPTRG00000044187	
ENSPTRG00000025008	U6
ENSPTRG00000050237	
ENSPTRG00000047032	5S_rRNA
ENSPTRG00000035429	U2
ENSPTRG00000039703	
ENSPTRG00000033266	Y_RNA
ENSPTRG00000051561	
ENSPTRG00000049453	U6
ENSPTRG00000047350	Y_RNA
ENSPTRG00000042142	
ENSPTRG00000043497	U6
ENSPTRG00000020304	CRH
ENSPTRG00000050413	
ENSPTRG00000026607	Y_RNA
ENSPTRG00000051624	5S_rRNA
ENSPTRG00000035471	U2
ENSPTRG00000026629	U6
ENSPTRG00000031857	5_8S_rRNA
ENSPTRG00000023695	GATA3
ENSPTRG00000041329	CHST5
ENSPTRG00000008398	MPHOSPH6
ENSPTRG00000050729	U6
ENSPTRG00000041627	
ENSPTRG00000049657	5S_rRNA
ENSPTRG00000043139	
ENSPTRG00000034288	IQCF6
ENSPTRG00000049024	MIR6516
ENSPTRG00000035377	U2
ENSPTRG00000033422	Y_RNA
ENSPTRG00000033144	U6
ENSPTRG00000025315	Y_RNA
ENSPTRG00000049808	
ENSPTRG00000032950	RNU11-5P
ENSPTRG00000048585	ptr-mir-671
ENSPTRG00000036773	5S_rRNA
ENSPTRG00000027036	5_8S_rRNA
ENSPTRG00000036899	U2
ENSPTRG00000046104	
ENSPTRG00000051377	KRTAP10-8
ENSPTRG00000043596	
ENSPTRG00000014123	PRAME
ENSPTRG00000042065	Y_RNA
ENSPTRG00000050484	
ENSPTRG00000038226	U6
ENSPTRG00000027531	Y_RNA
ENSPTRG00000011375	CD33
ENSPTRG00000035625	5S_rRNA
ENSPTRG00000031667	ptr-mir-671
ENSPTRG00000037222	MIR2114
ENSPTRG00000037173	U2
ENSPTRG00000026278	U6
ENSPTRG00000030174	OR5K3
ENSPTRG00000006874	CHRM5
ENSPTRG00000046627	U1
