Gene stable ID	Gene name
ENSGALG00000050003	
ENSGALG00000051067	
ENSGALG00000054555	
ENSGALG00000052841	
ENSGALG00000050936	
ENSGALG00000040945	
ENSGALG00000050106	
ENSGALG00000054883	
ENSGALG00000049797	
ENSGALG00000050867	
ENSGALG00000048977	
ENSGALG00000054510	
ENSGALG00000052843	
ENSGALG00000053524	
ENSGALG00000047430	
ENSGALG00000052905	
ENSGALG00000038561	
ENSGALG00000047842	
ENSGALG00000047041	
ENSGALG00000051421	
ENSGALG00000036909	BEND5
ENSGALG00000045608	
ENSGALG00000048545	
ENSGALG00000046945	
ENSGALG00000050321	
ENSGALG00000050410	
ENSGALG00000049129	
ENSGALG00000048112	
ENSGALG00000055031	
ENSGALG00000032384	
ENSGALG00000051343	
ENSGALG00000035807	
ENSGALG00000052184	
ENSGALG00000052764	
ENSGALG00000047307	
ENSGALG00000054693	
ENSGALG00000049924	
ENSGALG00000047093	
ENSGALG00000052613	
ENSGALG00000047674	
ENSGALG00000047183	
ENSGALG00000052722	
ENSGALG00000053646	
ENSGALG00000054309	
ENSGALG00000052323	
ENSGALG00000051193	
ENSGALG00000052554	
ENSGALG00000053959	
ENSGALG00000048787	
ENSGALG00000053796	
ENSGALG00000051042	
ENSGALG00000003675	PRKAR1B
ENSGALG00000052450	
ENSGALG00000027138	
ENSGALG00000009504	
ENSGALG00000052314	
ENSGALG00000054587	
ENSGALG00000053008	
ENSGALG00000048881	
ENSGALG00000051321	
ENSGALG00000048397	
ENSGALG00000051775	
ENSGALG00000037682	CCSER2
ENSGALG00000001943	RHBDF2
ENSGALG00000042606	
ENSGALG00000034125	
ENSGALG00000044223	
ENSGALG00000048871	
ENSGALG00000054385	
ENSGALG00000051381	
ENSGALG00000054827	
ENSGALG00000053996	
ENSGALG00000049507	
ENSGALG00000047259	
ENSGALG00000050093	
ENSGALG00000053097	
ENSGALG00000039312	
ENSGALG00000050531	
ENSGALG00000053387	
ENSGALG00000052118	
ENSGALG00000051816	
ENSGALG00000052727	
ENSGALG00000050980	
ENSGALG00000016872	PCCA
ENSGALG00000045228	
ENSGALG00000011428	AZI2
ENSGALG00000028762	ZFYVE26
ENSGALG00000000660	CYB5B
ENSGALG00000008454	NOP58
ENSGALG00000046083	
ENSGALG00000025458	gga-mir-1809
ENSGALG00000045132	
ENSGALG00000029135	YEATS4
ENSGALG00000033417	SSPO
ENSGALG00000050542	
ENSGALG00000030852	
ENSGALG00000052159	
ENSGALG00000048751	
ENSGALG00000024395	
ENSGALG00000048688	
ENSGALG00000051625	
ENSGALG00000048196	
ENSGALG00000050908	
ENSGALG00000052793	
ENSGALG00000049302	
ENSGALG00000000669	ETV3
ENSGALG00000025811	
ENSGALG00000053340	
ENSGALG00000053567	
ENSGALG00000049540	
ENSGALG00000054892	
ENSGALG00000054328	
ENSGALG00000030849	
ENSGALG00000052847	
ENSGALG00000049769	
ENSGALG00000048493	
ENSGALG00000054934	
ENSGALG00000049955	
ENSGALG00000053418	
ENSGALG00000047331	
ENSGALG00000054290	
ENSGALG00000051450	
ENSGALG00000052785	
ENSGALG00000047844	
ENSGALG00000045887	
ENSGALG00000050854	
ENSGALG00000050906	
ENSGALG00000047512	
ENSGALG00000050955	
ENSGALG00000047042	
ENSGALG00000031866	
ENSGALG00000054734	
ENSGALG00000029789	PPP1R2
ENSGALG00000032273	POLR1B
ENSGALG00000001892	CYGB
ENSGALG00000040780	UBAP2
ENSGALG00000009963	LYZ
ENSGALG00000052734	
ENSGALG00000053653	ZNF467
ENSGALG00000053116	LRRC61
ENSGALG00000010502	SPATA6
ENSGALG00000008302	CIB4
ENSGALG00000052902	
ENSGALG00000044904	PCDHA4
ENSGALG00000050791	
ENSGALG00000051100	
ENSGALG00000054581	
ENSGALG00000048023	
ENSGALG00000050326	
ENSGALG00000054276	
ENSGALG00000053984	
ENSGALG00000050230	
ENSGALG00000049698	
ENSGALG00000053060	
ENSGALG00000030129	
ENSGALG00000008153	
ENSGALG00000050624	
ENSGALG00000048922	
ENSGALG00000054443	
ENSGALG00000051854	
ENSGALG00000049264	
ENSGALG00000053590	
ENSGALG00000049687	
ENSGALG00000048878	
ENSGALG00000027247	EOMES
ENSGALG00000052303	
ENSGALG00000047788	
ENSGALG00000049223	
ENSGALG00000054974	
ENSGALG00000050519	
ENSGALG00000010494	SLC5A9
ENSGALG00000000657	TERF2
ENSGALG00000031298	
ENSGALG00000045614	
ENSGALG00000009538	
ENSGALG00000055138	
ENSGALG00000054903	
ENSGALG00000051114	
ENSGALG00000000511	KCTD20
ENSGALG00000022758	GGACT
ENSGALG00000048637	
ENSGALG00000044521	
ENSGALG00000054618	
ENSGALG00000043142	
ENSGALG00000008297	SEMA4B
ENSGALG00000047673	
ENSGALG00000027655	TRABD2B
ENSGALG00000034086	
ENSGALG00000049961	
ENSGALG00000053334	
ENSGALG00000053636	
ENSGALG00000050846	
ENSGALG00000051962	
ENSGALG00000048146	
ENSGALG00000048724	
ENSGALG00000054662	
ENSGALG00000031473	
ENSGALG00000001118	NEK6
ENSGALG00000051260	
ENSGALG00000046743	
ENSGALG00000051847	
ENSGALG00000048328	
ENSGALG00000047194	
ENSGALG00000031791	
ENSGALG00000025848	gga-mir-6622
ENSGALG00000008614	TTL
ENSGALG00000033092	TMEM127
ENSGALG00000049843	
ENSGALG00000008419	SEC13
ENSGALG00000000654	TMED6
ENSGALG00000017312	PPME1
ENSGALG00000046797	
ENSGALG00000009526	VTI1B
ENSGALG00000006995	APOD
ENSGALG00000046939	
ENSGALG00000049599	
ENSGALG00000053751	
ENSGALG00000037374	
ENSGALG00000046846	
ENSGALG00000048824	
ENSGALG00000048648	
ENSGALG00000016870	TMTC4
ENSGALG00000000504	ETV7
ENSGALG00000052525	
ENSGALG00000049370	
ENSGALG00000048075	
ENSGALG00000051053	
ENSGALG00000048695	
ENSGALG00000052456	
ENSGALG00000046925	
ENSGALG00000052005	
ENSGALG00000035389	
ENSGALG00000048148	
ENSGALG00000046861	
ENSGALG00000054762	
ENSGALG00000047599	
ENSGALG00000051861	
ENSGALG00000048963	
ENSGALG00000051631	
ENSGALG00000048756	
ENSGALG00000046736	
ENSGALG00000054540	
ENSGALG00000049873	
ENSGALG00000053977	
ENSGALG00000051786	
ENSGALG00000054719	
ENSGALG00000052679	
ENSGALG00000043225	
ENSGALG00000053017	
ENSGALG00000047468	
ENSGALG00000027712	SLAMF8
ENSGALG00000033570	
ENSGALG00000054529	
ENSGALG00000054064	
ENSGALG00000050614	
ENSGALG00000048161	
ENSGALG00000043500	
ENSGALG00000050476	
ENSGALG00000047107	
ENSGALG00000048845	
ENSGALG00000055100	
ENSGALG00000051653	
ENSGALG00000047133	
ENSGALG00000051134	
ENSGALG00000047700	
ENSGALG00000053352	
ENSGALG00000041312	
ENSGALG00000053660	
ENSGALG00000052281	
ENSGALG00000050029	
ENSGALG00000054346	
ENSGALG00000050871	
ENSGALG00000052699	
ENSGALG00000050812	
ENSGALG00000054349	
ENSGALG00000053532	
ENSGALG00000050645	
ENSGALG00000052045	
ENSGALG00000047059	
ENSGALG00000052948	
ENSGALG00000051830	
ENSGALG00000048997	
ENSGALG00000051183	
ENSGALG00000046679	
ENSGALG00000052257	
ENSGALG00000049400	
ENSGALG00000046837	
ENSGALG00000016536	HADHA
ENSGALG00000049292	
ENSGALG00000052379	
ENSGALG00000054798	
ENSGALG00000050903	
ENSGALG00000047759	
ENSGALG00000053412	
ENSGALG00000000497	
ENSGALG00000053348	
ENSGALG00000049780	
ENSGALG00000047412	
ENSGALG00000009683	NEK1
ENSGALG00000049900	
ENSGALG00000015464	PTGFRN
ENSGALG00000001124	LHX2
ENSGALG00000013993	VNN1
ENSGALG00000037675	COL14A1
ENSGALG00000052555	
ENSGALG00000033767	
ENSGALG00000048335	
ENSGALG00000051503	
ENSGALG00000049168	
ENSGALG00000053067	
ENSGALG00000048595	
ENSGALG00000048479	
ENSGALG00000054610	
ENSGALG00000049975	
ENSGALG00000054283	
ENSGALG00000051011	
ENSGALG00000047619	
ENSGALG00000052367	
ENSGALG00000050758	
ENSGALG00000053009	
ENSGALG00000048943	
ENSGALG00000052685	
ENSGALG00000049809	
ENSGALG00000048836	
ENSGALG00000052822	
ENSGALG00000050234	
ENSGALG00000053718	
ENSGALG00000051720	
ENSGALG00000048894	
ENSGALG00000053256	
ENSGALG00000054601	
ENSGALG00000050514	
ENSGALG00000054024	
ENSGALG00000052631	
ENSGALG00000029528	KIRREL1
ENSGALG00000009502	ATE1
ENSGALG00000051995	
ENSGALG00000050238	
ENSGALG00000053821	
ENSGALG00000052226	
ENSGALG00000047374	
ENSGALG00000047721	
ENSGALG00000001661	SLC22A7
ENSGALG00000054250	
ENSGALG00000043260	
ENSGALG00000008435	SUMO1
ENSGALG00000026417	
ENSGALG00000048459	GAREM2
ENSGALG00000036942	KCNA3
ENSGALG00000042474	FOXD2
ENSGALG00000028153	
ENSGALG00000053103	
ENSGALG00000047113	
ENSGALG00000034183	
ENSGALG00000050493	
ENSGALG00000049298	
ENSGALG00000047974	
ENSGALG00000052543	
ENSGALG00000031392	
ENSGALG00000054213	
ENSGALG00000048156	
ENSGALG00000029950	
ENSGALG00000052701	
ENSGALG00000049842	
ENSGALG00000051994	
ENSGALG00000051912	
ENSGALG00000053287	
ENSGALG00000051216	
ENSGALG00000047779	
ENSGALG00000042265	
ENSGALG00000048726	
ENSGALG00000052110	
ENSGALG00000050337	
ENSGALG00000053789	
ENSGALG00000053909	
ENSGALG00000047680	
ENSGALG00000051628	
ENSGALG00000013031	CECR1
ENSGALG00000000442	KCNA2
ENSGALG00000052297	
ENSGALG00000039097	
ENSGALG00000001883	ST6GALNAC2
ENSGALG00000028552	
ENSGALG00000009519	ARG2
ENSGALG00000006976	
ENSGALG00000025640	U4
ENSGALG00000042096	
ENSGALG00000052736	
ENSGALG00000055032	
ENSGALG00000052776	
ENSGALG00000048859	
ENSGALG00000039355	
ENSGALG00000034973	FZD7
ENSGALG00000047862	
ENSGALG00000052597	
ENSGALG00000054857	
ENSGALG00000047311	
ENSGALG00000050612	
ENSGALG00000047746	
ENSGALG00000050435	
ENSGALG00000052943	
ENSGALG00000047786	
ENSGALG00000052299	
ENSGALG00000050355	
ENSGALG00000037548	
ENSGALG00000053994	
ENSGALG00000053161	
ENSGALG00000046870	
ENSGALG00000054639	
ENSGALG00000049592	
ENSGALG00000051975	
ENSGALG00000048385	
ENSGALG00000054814	
ENSGALG00000051294	
ENSGALG00000048619	
ENSGALG00000054118	
ENSGALG00000048535	
ENSGALG00000048317	
ENSGALG00000035842	SLC37A2
ENSGALG00000037400	
ENSGALG00000047626	
ENSGALG00000049416	
ENSGALG00000049123	
ENSGALG00000051526	
ENSGALG00000046948	
ENSGALG00000049760	
ENSGALG00000037124	
ENSGALG00000054520	
ENSGALG00000052839	
ENSGALG00000050428	
ENSGALG00000052216	
ENSGALG00000052188	
ENSGALG00000053513	
ENSGALG00000047128	
ENSGALG00000050949	
ENSGALG00000051688	
ENSGALG00000048783	
ENSGALG00000051591	
ENSGALG00000011405	SLC4A7
ENSGALG00000042642	RARRES2
ENSGALG00000037616	
ENSGALG00000054331	
ENSGALG00000042030	P4HA3
ENSGALG00000000441	KCNA10
ENSGALG00000051741	
ENSGALG00000054720	
ENSGALG00000052109	
ENSGALG00000054816	
ENSGALG00000054969	
ENSGALG00000053289	
ENSGALG00000046701	
ENSGALG00000016868	NALCN
ENSGALG00000053667	
ENSGALG00000019355	CPSF6
ENSGALG00000047123	
ENSGALG00000051464	
ENSGALG00000050079	
ENSGALG00000054218	
ENSGALG00000052229	
ENSGALG00000052909	
ENSGALG00000048074	
ENSGALG00000049645	
ENSGALG00000053676	
ENSGALG00000054623	
ENSGALG00000047778	
ENSGALG00000051592	
ENSGALG00000053530	
ENSGALG00000047896	
ENSGALG00000054022	
ENSGALG00000047875	
ENSGALG00000009510	PIGH
ENSGALG00000004562	HVCN1
ENSGALG00000000650	NIP7
ENSGALG00000028960	NEU3
ENSGALG00000051242	
ENSGALG00000039816	
ENSGALG00000053862	
ENSGALG00000047983	
ENSGALG00000047270	
ENSGALG00000050587	
ENSGALG00000018702	
ENSGALG00000042995	
ENSGALG00000040336	
ENSGALG00000047570	
ENSGALG00000049963	
ENSGALG00000054594	
ENSGALG00000038926	
ENSGALG00000040002	
ENSGALG00000008411	GHRL
ENSGALG00000013026	HDHD5
ENSGALG00000047751	
ENSGALG00000044191	
ENSGALG00000052681	
ENSGALG00000051835	
ENSGALG00000047898	
ENSGALG00000028346	
ENSGALG00000048377	
ENSGALG00000053036	
ENSGALG00000049021	
ENSGALG00000052744	
ENSGALG00000051668	
ENSGALG00000048581	
ENSGALG00000046959	
ENSGALG00000051307	
ENSGALG00000054815	
ENSGALG00000008428	CDK15
ENSGALG00000003727	HAUS8
ENSGALG00000050713	
ENSGALG00000049946	
ENSGALG00000054360	
ENSGALG00000053624	
ENSGALG00000051467	
ENSGALG00000037026	
ENSGALG00000047991	
ENSGALG00000054006	
ENSGALG00000044688	
ENSGALG00000036839	
ENSGALG00000033093	
ENSGALG00000048852	
ENSGALG00000054830	
ENSGALG00000051379	
ENSGALG00000054638	
ENSGALG00000047243	
ENSGALG00000053488	
ENSGALG00000054980	
ENSGALG00000035783	
ENSGALG00000049062	
ENSGALG00000016535	RAB10
ENSGALG00000033271	PFKM
ENSGALG00000049243	
ENSGALG00000040133	
ENSGALG00000048812	
ENSGALG00000050538	
ENSGALG00000048485	
ENSGALG00000037178	
ENSGALG00000039919	
ENSGALG00000048111	
ENSGALG00000052548	
ENSGALG00000054261	
ENSGALG00000054332	
ENSGALG00000049291	
ENSGALG00000045154	
ENSGALG00000051724	
ENSGALG00000054392	
ENSGALG00000047147	
ENSGALG00000054047	
ENSGALG00000001885	
ENSGALG00000030792	
ENSGALG00000045366	
ENSGALG00000050718	
ENSGALG00000048274	
ENSGALG00000052222	
ENSGALG00000050957	
ENSGALG00000047503	
ENSGALG00000046905	
ENSGALG00000047006	
ENSGALG00000008627	TTBK1
ENSGALG00000052440	
ENSGALG00000035970	
ENSGALG00000043126	
ENSGALG00000019036	SPCS2
ENSGALG00000019961	SLC18B1
ENSGALG00000047660	
ENSGALG00000035817	CIAO1
ENSGALG00000017309	RNF169
ENSGALG00000053582	
ENSGALG00000049986	
ENSGALG00000034434	IDH2
ENSGALG00000049153	PDF
ENSGALG00000016867	ITGBL1
ENSGALG00000049917	
ENSGALG00000010481	CMPK1
ENSGALG00000024890	SNORD101
ENSGALG00000049619	
ENSGALG00000052475	
ENSGALG00000048119	
ENSGALG00000048877	
ENSGALG00000055063	
ENSGALG00000053735	
ENSGALG00000047278	
ENSGALG00000052754	
ENSGALG00000051934	
ENSGALG00000051126	
ENSGALG00000051814	
ENSGALG00000047985	
ENSGALG00000047040	
ENSGALG00000053755	
ENSGALG00000053880	
ENSGALG00000053049	
ENSGALG00000052742	
ENSGALG00000050792	
ENSGALG00000040227	
ENSGALG00000051366	
ENSGALG00000052322	
ENSGALG00000047337	
ENSGALG00000050698	
ENSGALG00000051964	
ENSGALG00000054008	
ENSGALG00000043630	
ENSGALG00000047731	
ENSGALG00000036292	
ENSGALG00000051860	
ENSGALG00000009674	CLCN3
ENSGALG00000001862	ST6GALNAC1
ENSGALG00000048465	
ENSGALG00000053459	
ENSGALG00000006947	BDH1A
ENSGALG00000008415	ALS2
ENSGALG00000047928	
ENSGALG00000054204	
ENSGALG00000050654	
ENSGALG00000049340	
ENSGALG00000052573	UBE2S
ENSGALG00000053976	gga-mir-1454
ENSGALG00000054293	
ENSGALG00000047326	
ENSGALG00000037396	ASB8
ENSGALG00000051243	
ENSGALG00000052963	
ENSGALG00000047831	
ENSGALG00000052446	
ENSGALG00000051541	
ENSGALG00000049430	
ENSGALG00000051249	
ENSGALG00000054177	
ENSGALG00000055051	
ENSGALG00000048782	
ENSGALG00000047445	
ENSGALG00000055126	
ENSGALG00000040107	
ENSGALG00000050245	
ENSGALG00000047351	
ENSGALG00000050911	
ENSGALG00000052730	
ENSGALG00000051875	
ENSGALG00000048247	
ENSGALG00000036163	ZNF710
ENSGALG00000000437	PGA3
ENSGALG00000025337	SNORD100
ENSGALG00000009945	CPM
ENSGALG00000008632	ACSS1
ENSGALG00000036095	BICC1
ENSGALG00000044018	ISOC2
ENSGALG00000035856	CD48
ENSGALG00000025541	
ENSGALG00000054301	
ENSGALG00000050037	
ENSGALG00000047134	
ENSGALG00000051945	
ENSGALG00000033463	
ENSGALG00000048533	
ENSGALG00000055042	
ENSGALG00000047671	
ENSGALG00000051227	
ENSGALG00000054931	
ENSGALG00000043103	PKNOX2
ENSGALG00000047362	
ENSGALG00000049586	
ENSGALG00000038377	
ENSGALG00000052350	
ENSGALG00000051470	
ENSGALG00000054985	
ENSGALG00000001805	
ENSGALG00000043787	DEPDC6
ENSGALG00000053466	
ENSGALG00000050561	
ENSGALG00000054875	
ENSGALG00000048538	
ENSGALG00000047772	
ENSGALG00000053367	
ENSGALG00000052236	
ENSGALG00000025282	
ENSGALG00000048368	
ENSGALG00000038391	
ENSGALG00000037131	
ENSGALG00000041861	TCTN1
ENSGALG00000048909	
ENSGALG00000040713	
ENSGALG00000050565	
ENSGALG00000046369	
ENSGALG00000051439	
ENSGALG00000052171	
ENSGALG00000052491	
ENSGALG00000048045	
ENSGALG00000049910	
ENSGALG00000054248	
ENSGALG00000051851	
ENSGALG00000054549	
ENSGALG00000051059	
ENSGALG00000048360	
ENSGALG00000040937	
ENSGALG00000047016	
ENSGALG00000051936	
ENSGALG00000054092	
ENSGALG00000048503	
ENSGALG00000049541	
ENSGALG00000053485	
ENSGALG00000052263	
ENSGALG00000039899	
ENSGALG00000048796	
ENSGALG00000043096	
ENSGALG00000050276	
ENSGALG00000050424	
ENSGALG00000051241	
ENSGALG00000053987	
ENSGALG00000054792	
ENSGALG00000049251	
ENSGALG00000047238	
ENSGALG00000054295	
ENSGALG00000049271	
ENSGALG00000054651	
ENSGALG00000051710	
ENSGALG00000048918	
ENSGALG00000048434	
ENSGALG00000049717	
ENSGALG00000054255	
ENSGALG00000033579	
ENSGALG00000054842	
ENSGALG00000047698	
ENSGALG00000052714	
ENSGALG00000047175	
ENSGALG00000029254	
ENSGALG00000042692	
ENSGALG00000049128	
ENSGALG00000046393	SLAMF1
ENSGALG00000045021	
ENSGALG00000053117	
ENSGALG00000054916	
ENSGALG00000050740	
ENSGALG00000050388	
ENSGALG00000054410	
ENSGALG00000049922	
ENSGALG00000051760	
ENSGALG00000045264	
ENSGALG00000047678	
ENSGALG00000050501	
ENSGALG00000051257	
ENSGALG00000047824	
ENSGALG00000039656	
ENSGALG00000052704	
ENSGALG00000050769	
ENSGALG00000033887	IL17RA
ENSGALG00000010478	STIL
ENSGALG00000052090	
ENSGALG00000051332	
ENSGALG00000052247	
ENSGALG00000052711	
ENSGALG00000049817	
ENSGALG00000054238	
ENSGALG00000052551	
ENSGALG00000047583	
ENSGALG00000051345	
ENSGALG00000039923	
ENSGALG00000049148	
ENSGALG00000015461	
ENSGALG00000016866	FGF14
ENSGALG00000053180	
ENSGALG00000001802	JMJD6
ENSGALG00000054826	
ENSGALG00000054929	
ENSGALG00000029474	
ENSGALG00000053802	
ENSGALG00000012103	
ENSGALG00000004550	PPTC7
ENSGALG00000051401	RASIP1
ENSGALG00000051187	YJU2B
ENSGALG00000048745	
ENSGALG00000053212	
ENSGALG00000054725	
ENSGALG00000046523	
ENSGALG00000050517	
ENSGALG00000053355	
ENSGALG00000042656	
ENSGALG00000031651	
ENSGALG00000047099	
ENSGALG00000048147	
ENSGALG00000053221	
ENSGALG00000046900	
ENSGALG00000047428	
ENSGALG00000052378	
ENSGALG00000052018	
ENSGALG00000032841	
ENSGALG00000050364	
ENSGALG00000051191	
ENSGALG00000048253	
ENSGALG00000047465	
ENSGALG00000050827	
ENSGALG00000047900	
ENSGALG00000054724	
ENSGALG00000050667	
ENSGALG00000047906	
ENSGALG00000047370	
ENSGALG00000054806	
ENSGALG00000049725	
ENSGALG00000049839	
ENSGALG00000046486	
ENSGALG00000053368	
ENSGALG00000006083	
ENSGALG00000006045	SH3GL3
ENSGALG00000006041	BNC1
ENSGALG00000047217	
ENSGALG00000047005	
ENSGALG00000027482	SNTB2
ENSGALG00000054976	IL11
ENSGALG00000052653	PCDHAC1
ENSGALG00000000419	LAMTOR5
ENSGALG00000017308	CHRDL2
ENSGALG00000047821	
ENSGALG00000049798	HDGFL3
ENSGALG00000006027	TM6SF1
ENSGALG00000006020	BTBD1
ENSGALG00000026607	
ENSGALG00000006010	FAM103A1
ENSGALG00000006008	HOMER2
ENSGALG00000006002	WHAMM
ENSGALG00000005996	
ENSGALG00000029828	gga-mir-3540
ENSGALG00000044935	
ENSGALG00000034575	MRI1
ENSGALG00000025614	
ENSGALG00000005992	PDE8A
ENSGALG00000023435	GATM
ENSGALG00000023436	HDC
ENSGALG00000023440	GABPB1
ENSGALG00000049711	
ENSGALG00000005894	USP8
ENSGALG00000048303	
ENSGALG00000023451	TRPM7
ENSGALG00000026117	gga-mir-6596
ENSGALG00000031348	SPPL2A
ENSGALG00000048239	
ENSGALG00000006149	MORN4
ENSGALG00000006143	
ENSGALG00000030120	ITGB1BP3
ENSGALG00000032206	
ENSGALG00000007531	ZFYVE27
ENSGALG00000033780	
ENSGALG00000007515	SFRP5
ENSGALG00000031372	GOLGA7B
ENSGALG00000049204	BLOC1S6
ENSGALG00000017378	CRTAC1
ENSGALG00000005703	SLC30A4
ENSGALG00000021910	gga-mir-147
ENSGALG00000045403	R3HCC1L
ENSGALG00000052643	C15orf48
ENSGALG00000013090	LOXL4
ENSGALG00000005682	
ENSGALG00000005673	DTWD1
ENSGALG00000028158	FGF7
ENSGALG00000007014	PYROXD2
ENSGALG00000036201	GALK2
ENSGALG00000000404	COPS2
ENSGALG00000041362	SECISBP2L
ENSGALG00000017419	HPS1
ENSGALG00000048077	
ENSGALG00000007508	HPSE2
ENSGALG00000051669	ARL5A
ENSGALG00000007489	CNNM1
ENSGALG00000005011	
ENSGALG00000053408	
ENSGALG00000048828	
ENSGALG00000050717	
ENSGALG00000007484	GOT1
ENSGALG00000030932	NKX2-3
ENSGALG00000007479	SLC25A28
ENSGALG00000026973	KIF3C
ENSGALG00000001790	METTL23
ENSGALG00000052770	
ENSGALG00000023691	ENTPD7
ENSGALG00000020754	ATP6V0E2
ENSGALG00000007465	COX15
ENSGALG00000002944	CPS1
ENSGALG00000037283	CUTC
ENSGALG00000040995	
ENSGALG00000004960	FBN1
ENSGALG00000002921	LANCL1
ENSGALG00000007395	
ENSGALG00000002907	MYL1
ENSGALG00000007304	DNMBP
ENSGALG00000038032	DUT
ENSGALG00000002891	ACADL
ENSGALG00000053046	
ENSGALG00000007090	CPN1
ENSGALG00000004945	SLC12A1
ENSGALG00000012484	RIF1
ENSGALG00000002866	KANSL1L
ENSGALG00000038266	CTXN2
ENSGALG00000026105	
ENSGALG00000012481	TNFAIP6
ENSGALG00000051397	
ENSGALG00000007078	ENTPD1
ENSGALG00000008407	IRAK2
ENSGALG00000009507	PLEKHH1
ENSGALG00000045908	
ENSGALG00000052856	
ENSGALG00000003642	PDGFA
ENSGALG00000052980	
ENSGALG00000049898	gga-mir-12288
ENSGALG00000012480	NMI
ENSGALG00000032546	MYEF2
ENSGALG00000051954	RBM43
ENSGALG00000026313	RND3
ENSGALG00000054722	gga-mir-1c
ENSGALG00000047297	PROK1
ENSGALG00000008651	APMAP
ENSGALG00000052992	
ENSGALG00000046986	
ENSGALG00000048899	
ENSGALG00000052814	
ENSGALG00000004885	SLC24A5
ENSGALG00000031689	
ENSGALG00000012473	MMADHC
ENSGALG00000025506	gga-mir-1744
ENSGALG00000012470	LYPD6
ENSGALG00000007045	ADGRA1
ENSGALG00000028759	LYPD6B
ENSGALG00000041563	UNC80
ENSGALG00000023296	TAL1
ENSGALG00000048086	
ENSGALG00000012462	KIF5C
ENSGALG00000036547	
ENSGALG00000030542	SEMA6D
ENSGALG00000012453	EPC2
ENSGALG00000012449	MBD5
ENSGALG00000030148	AUP1
ENSGALG00000030931	HTRA2
ENSGALG00000007007	
ENSGALG00000036142	LOXL3
ENSGALG00000039924	
ENSGALG00000044344	
ENSGALG00000012448	ORC4
ENSGALG00000013293	GLDN
ENSGALG00000048102	
ENSGALG00000035718	DOK1
ENSGALG00000021772	gga-mir-202
ENSGALG00000046984	M1AP
ENSGALG00000006989	
ENSGALG00000013294	CYP19A1
ENSGALG00000012444	ACVR2A
ENSGALG00000036190	AOC1
ENSGALG00000013990	RPS12
ENSGALG00000053302	
ENSGALG00000017938	U1
ENSGALG00000052053	
